Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR12885579	(0.0, 0.0925467752629437)	(1.0, 0.08947412016840824)	(2.0, 0.08049558255450588)	(3.0, 0.07186621029225529)	(4.0, 0.06768320937946723)	(5.0, 0.06747371016847617)	(6.0, 0.07291869442366274)	(7.0, 0.07613799896589195)	(8.0, 0.07956480748853134)	(9.0, 0.08839669565473995)	(10.0, 0.09652127458003115)	(11.0, 0.1048044743365013)	(12.0, 0.11053078610359013)	(13.0, 0.11531933949767137)	(14.0, 0.12390082622598116)	(15.0, 0.17809428164820532)	(16.0, 0.19567824875738787)	(17.0, 0.16319888774674132)	(18.0, 0.1760032799994565)	(19.0, 0.22706322579442872)	(20.0, 0.31431964717220306)	(21.0, 0.42489732119444357)	(22.0, 0.5331435682829407)	(23.0, 0.612303343963556)	(24.0, 0.6531117950340327)	(25.0, 0.6449513019582859)	(26.0, 0.6971854409500985)	(27.0, 0.8385515180657006)	(28.0, 0.9576478290529535)	(29.0, 1.0038493883835142)	(30.0, 1.0768867990267386)	(31.0, 1.2223091799132435)	(32.0, 1.3686862786326937)	(33.0, 1.4447095518401856)	(34.0, 1.5301153968542056)	(35.0, 1.7321893572385634)	(36.0, 1.953898381769235)	(37.0, 2.060172343428545)	(38.0, 2.1530094247410045)	(39.0, 2.331337148367172)	(40.0, 2.507009220090204)	(41.0, 2.672022770050244)	(42.0, 2.7522689487821417)	(43.0, 2.7750584724768066)	(44.0, 2.8827221122356907)	(45.0, 3.040703472013464)	(46.0, 3.242584892646768)	(47.0, 3.4540863175257233)	(48.0, 3.4582144495975373)	(49.0, 3.329152959474144)	(50.0, 3.279703164757931)	(51.0, 3.313631063170287)	(52.0, 3.3527415730164454)	(53.0, 3.2062327890786584)	(54.0, 3.0356335911074805)	(55.0, 2.959989411710353)	(56.0, 2.8720715713950216)	(57.0, 2.7019911333748694)	(58.0, 2.557937480666839)	(59.0, 2.3613803328385794)	(60.0, 2.096493520922651)	(61.0, 1.9474737392988426)	(62.0, 1.8695140948126192)	(63.0, 1.7898195973363311)	(64.0, 1.546176005414896)	(65.0, 1.2260841561722442)	(66.0, 0.9164044177158479)	(67.0, 0.7489876125211533)	(68.0, 0.6451647916304387)	(69.0, 0.4786328711983587)	(70.0, 0.33648965177150886)	(71.0, 0.26452168471962934)	(72.0, 0.1986840636274643)	(73.0, 0.10737732417052952)	(74.0, 0.06299541512971978)	(75.0, 0.04982290283483458)	(76.0, 0.03897084370549794)	(77.0, 0.02514389578008832)	(78.0, 0.015870064040217624)	(79.0, 0.01029938025843643)	(80.0, 0.007152901632408874)	(81.0, 0.0053551988790475355)	(82.0, 0.004467321270561637)	(83.0, 0.003676212345247796)	(84.0, 0.002840210731864444)	(85.0, 0.0021887679472113067)	(86.0, 0.0021668204108217675)	(87.0, 0.002242639172894721)	(88.0, 0.0019772735056393844)	(89.0, 0.001464499246356517)	(90.0, 0.0012140978084576848)	(91.0, 0.001112341048833458)	(92.0, 0.0009607035246875517)	(93.0, 0.00080208269350861)	(94.0, 0.0005696383308375825)	(95.0, 0.00040503180791603944)	(96.0, 0.0002254610556379924)	(97.0, 6.783783974948443e-05)	(98.0, 5.387122568341411e-05)	(99.0, 3.391891987474222e-05)	(100.0, 1.3966614066070326e-05)
SRR12885580	(0.0, 0.1753352613183266)	(1.0, 0.15461963122162778)	(2.0, 0.12125128454891587)	(3.0, 0.10289719868991709)	(4.0, 0.09260602635160409)	(5.0, 0.09208313739593389)	(6.0, 0.09773324305581467)	(7.0, 0.10007940820658323)	(8.0, 0.10673171769816524)	(9.0, 0.11800629720637433)	(10.0, 0.1275652541280054)	(11.0, 0.13878942440682795)	(12.0, 0.14691556306267647)	(13.0, 0.15041943170189787)	(14.0, 0.16133089387978045)	(15.0, 0.2290578295448476)	(16.0, 0.25650779093009635)	(17.0, 0.22464146841435864)	(18.0, 0.24013248092294753)	(19.0, 0.3025621755338395)	(20.0, 0.4169347362557933)	(21.0, 0.5341866038088069)	(22.0, 0.6663758367408762)	(23.0, 0.822077130410018)	(24.0, 0.9160612938294258)	(25.0, 0.9219130364068526)	(26.0, 0.9999012406300883)	(27.0, 1.174792217214839)	(28.0, 1.2980607253329335)	(29.0, 1.3387384102666888)	(30.0, 1.4269519985119197)	(31.0, 1.5979905138203354)	(32.0, 1.7760529998878438)	(33.0, 1.872514050696938)	(34.0, 1.973305168870961)	(35.0, 2.199533246420417)	(36.0, 2.433460265766514)	(37.0, 2.543439533988376)	(38.0, 2.650067870046613)	(39.0, 2.8012442945830265)	(40.0, 2.8852320514969754)	(41.0, 2.942216694940406)	(42.0, 2.9639926276416584)	(43.0, 2.962537595139197)	(44.0, 3.009149044447347)	(45.0, 3.091317797134789)	(46.0, 3.225881390210335)	(47.0, 3.3624998001786692)	(48.0, 3.2526034081474933)	(49.0, 3.01510502305842)	(50.0, 2.9217838691645026)	(51.0, 2.902225088162538)	(52.0, 2.828508852531379)	(53.0, 2.650285740444809)	(54.0, 2.515265046729911)	(55.0, 2.417090936515394)	(56.0, 2.253733420735532)	(57.0, 2.0604088996759704)	(58.0, 1.9421924216148658)	(59.0, 1.8210146149257336)	(60.0, 1.630860748955211)	(61.0, 1.463104814312947)	(62.0, 1.3620138039437601)	(63.0, 1.2513604190780685)	(64.0, 1.0570072079815342)	(65.0, 0.8596969402255645)	(66.0, 0.6906098601700095)	(67.0, 0.6251820980011981)	(68.0, 0.533767096493065)	(69.0, 0.372507117291913)	(70.0, 0.26522687882652507)	(71.0, 0.2316534776613935)	(72.0, 0.19974272667229823)	(73.0, 0.15497591340220698)	(74.0, 0.1645271807803723)	(75.0, 0.19395420923003415)	(76.0, 0.15895140737399366)	(77.0, 0.09897125955379853)	(78.0, 0.06227761252901404)	(79.0, 0.03626388698442156)	(80.0, 0.019410116494960158)	(81.0, 0.010103205720261637)	(82.0, 0.006090118424864689)	(83.0, 0.004178839676769528)	(84.0, 0.0031159738910608195)	(85.0, 0.0024384396723574385)	(86.0, 0.00227610486585852)	(87.0, 0.0023094262208767195)	(88.0, 0.002154780957843539)	(89.0, 0.0018224218013799638)	(90.0, 0.0016207848838339387)	(91.0, 0.0014986065821005422)	(92.0, 0.0012576675535074106)	(93.0, 0.001015019737477448)	(94.0, 0.0007493032910502711)	(95.0, 0.0005271609242622774)	(96.0, 0.0003127081009400219)	(97.0, 0.00014268375097536518)	(98.0, 0.00013413981379121158)	(99.0, 0.00013841178238328838)	(100.0, 0.00013841178238328838)
SRR12885581	(0.0, 0.12979967215201227)	(1.0, 0.12832811196143967)	(2.0, 0.119784747533124)	(3.0, 0.10695143237801066)	(4.0, 0.09820270466967498)	(5.0, 0.09574338489912902)	(6.0, 0.10034830998178552)	(7.0, 0.1022772129370652)	(8.0, 0.10530978603527429)	(9.0, 0.11326225857199874)	(10.0, 0.1192303926668124)	(11.0, 0.12664866869600025)	(12.0, 0.13182558720889645)	(13.0, 0.1355964601972387)	(14.0, 0.14276149684431602)	(15.0, 0.21380081306472304)	(16.0, 0.23358372240750622)	(17.0, 0.18645473948905691)	(18.0, 0.19771192296745255)	(19.0, 0.2521445312495571)	(20.0, 0.3593189654715158)	(21.0, 0.4915338609842538)	(22.0, 0.6162952033399478)	(23.0, 0.6957619734257143)	(24.0, 0.7211804039435243)	(25.0, 0.7040760365229648)	(26.0, 0.7478007766032916)	(27.0, 0.8669669145015089)	(28.0, 0.9656899568070627)	(29.0, 1.0069755354756185)	(30.0, 1.0691514733221572)	(31.0, 1.2070434666248953)	(32.0, 1.3519228510380061)	(33.0, 1.4230415407960895)	(34.0, 1.508473925181823)	(35.0, 1.695064733592611)	(36.0, 1.898276108813359)	(37.0, 2.00186109527595)	(38.0, 2.1157419634828556)	(39.0, 2.336704033502386)	(40.0, 2.560600404621097)	(41.0, 2.7721157637597083)	(42.0, 2.870387762787672)	(43.0, 2.8895898594182516)	(44.0, 2.988583779669844)	(45.0, 3.2522122759340153)	(46.0, 3.642095093000651)	(47.0, 3.871789512062012)	(48.0, 3.6475063524343065)	(49.0, 3.298577761013863)	(50.0, 3.1963534637685815)	(51.0, 3.2161628309572574)	(52.0, 3.229496325389474)	(53.0, 3.14001463068482)	(54.0, 3.0472572026792326)	(55.0, 2.9576999141291713)	(56.0, 2.818478729044709)	(57.0, 2.6027943693319497)	(58.0, 2.4438091733660556)	(59.0, 2.2245542643552807)	(60.0, 1.914303263936881)	(61.0, 1.7326247955800682)	(62.0, 1.642251093499621)	(63.0, 1.5568539862417436)	(64.0, 1.3037758710014211)	(65.0, 1.010441513287489)	(66.0, 0.7746529703889711)	(67.0, 0.6559025986404875)	(68.0, 0.5655036986115717)	(69.0, 0.4209884245538335)	(70.0, 0.2996174661646043)	(71.0, 0.23413177778670063)	(72.0, 0.17882984028242566)	(73.0, 0.10191310258169234)	(74.0, 0.07593779740272398)	(75.0, 0.07598945319708483)	(76.0, 0.05931597069534028)	(77.0, 0.03326633156838923)	(78.0, 0.017110666907676646)	(79.0, 0.009793182672363638)	(80.0, 0.0071222001346805145)	(81.0, 0.0053608635367177766)	(82.0, 0.004598625595539339)	(83.0, 0.003981275858055975)	(84.0, 0.0031484836611651522)	(85.0, 0.0025197948468708704)	(86.0, 0.0024908172061318553)	(87.0, 0.0024656192576631465)	(88.0, 0.002480738026744372)	(89.0, 0.0021292266456058853)	(90.0, 0.0017436980340346422)	(91.0, 0.0016025895226098733)	(92.0, 0.00146274090860854)	(93.0, 0.001166665014101213)	(94.0, 0.0007257009158988106)	(95.0, 0.0004775011234820299)	(96.0, 0.0002948159970838918)	(97.0, 0.00012724963976697894)	(98.0, 8.063343509986785e-05)	(99.0, 5.7955281478030015e-05)	(100.0, 3.2757333009321316e-05)
SRR12885679_1	(0.0, 0.0002189506508294636)	(1.0, 0.0002584335550773996)	(2.0, 0.0003122738790518579)	(3.0, 0.0004033537604419831)	(4.0, 0.0005545553369369201)	(5.0, 0.0006797340901775356)	(6.0, 0.0008690725628210471)	(7.0, 0.0012226240235866563)	(8.0, 0.0015815595167497113)	(9.0, 0.00207599315858182)	(10.0, 0.0027498945469954556)	(11.0, 0.00347180355761965)	(12.0, 0.004298701199994038)	(13.0, 0.005436975382687377)	(14.0, 0.007068337199113462)	(15.0, 0.00909811741295054)	(16.0, 0.011778916877512105)	(17.0, 0.015757268149858117)	(18.0, 0.022126578476036527)	(19.0, 0.03207582167714996)	(20.0, 0.046366838337437)	(21.0, 0.06777330248031516)	(22.0, 0.10538929349443688)	(23.0, 0.14514543738654329)	(24.0, 0.1832307365579757)	(25.0, 0.2508102138719828)	(26.0, 0.33903566075272884)	(27.0, 0.4194713100931036)	(28.0, 0.4954965395612374)	(29.0, 0.6348375413539676)	(30.0, 0.7625548658699789)	(31.0, 0.8653333523210208)	(32.0, 1.0382164272804721)	(33.0, 1.2159262872842338)	(34.0, 1.4181868863509817)	(35.0, 1.6140651636799241)	(36.0, 1.7706171223698226)	(37.0, 1.9932782688598594)	(38.0, 2.239184526556502)	(39.0, 2.4510165892178093)	(40.0, 2.7187959271984417)	(41.0, 3.0760076326555814)	(42.0, 3.3507305777514533)	(43.0, 3.481852405420116)	(44.0, 3.55976787892912)	(45.0, 3.521831089317984)	(46.0, 3.481323872906433)	(47.0, 3.473230326204973)	(48.0, 3.3916514673188742)	(49.0, 3.353152943660938)	(50.0, 3.3507906994465584)	(51.0, 3.4106481282945285)	(52.0, 3.4044923845867823)	(53.0, 3.1826352536014313)	(54.0, 2.928068779793497)	(55.0, 2.8382370965808463)	(56.0, 2.8158978488251103)	(57.0, 2.6270210569596797)	(58.0, 2.4913950375211873)	(59.0, 2.528076001575619)	(60.0, 2.455529305705602)	(61.0, 2.2176672410801097)	(62.0, 1.9198629490963874)	(63.0, 1.8456418191507646)	(64.0, 1.9280834692285544)	(65.0, 1.6006948165596002)	(66.0, 1.2106750610192583)	(67.0, 1.183999872506113)	(68.0, 1.0901346516890424)	(69.0, 0.8498959854294444)	(70.0, 0.6184727748819311)	(71.0, 0.44949985345112486)	(72.0, 0.35521064008275544)	(73.0, 0.28514777782542644)	(74.0, 0.2738637432591129)	(75.0, 0.20799593957812718)	(76.0, 0.1298826028785173)	(77.0, 0.09389887101955458)	(78.0, 0.05101280962706629)	(79.0, 0.02884046687565147)	(80.0, 0.013634164707798647)	(81.0, 0.007676284190658386)	(82.0, 0.00487703601335301)	(83.0, 0.004182495834082499)	(84.0, 0.003366366256503003)	(85.0, 0.0020445863029300523)	(86.0, 0.0014720841913349794)	(87.0, 0.0010346315590425061)	(88.0, 0.0005213538038193375)	(89.0, 0.0003427833959707176)	(90.0, 0.0002759316603690985)	(91.0, 0.00023016738499080907)	(92.0, 0.00019382516630804972)	(93.0, 0.00016107230255692096)	(94.0, 0.00011755137401090054)	(95.0, 8.749052645849467e-05)	(96.0, 7.088975989970337e-05)	(97.0, 4.845629157701243e-05)	(98.0, 3.9931573614389875e-05)	(99.0, 2.3330807055598578e-05)	(100.0, 7.178709863261101e-06)
SRR12885679_2	(0.0, 0.00017646104644234613)	(1.0, 0.0001831451769894047)	(2.0, 0.0001920573510521494)	(3.0, 0.00020631682955254106)	(4.0, 0.00026914765669489157)	(5.0, 0.0003408906578999868)	(6.0, 0.00040193905022978835)	(7.0, 0.0004990817475137062)	(8.0, 0.0006332099671580147)	(9.0, 0.0008511126229921239)	(10.0, 0.001098871061936428)	(11.0, 0.0013452926747713205)	(12.0, 0.0017151478983752277)	(13.0, 0.0022824077774689314)	(14.0, 0.003078710529975175)	(15.0, 0.004248433375710424)	(16.0, 0.0060723097976511375)	(17.0, 0.008778491451803582)	(18.0, 0.013712271012939078)	(19.0, 0.02061029373750352)	(20.0, 0.030643173688638423)	(21.0, 0.047331665229831114)	(22.0, 0.07223629003946819)	(23.0, 0.10661277344299039)	(24.0, 0.15105600305908592)	(25.0, 0.20981975956790286)	(26.0, 0.2835283407625365)	(27.0, 0.3592510732953504)	(28.0, 0.445616278485191)	(29.0, 0.5606087235906771)	(30.0, 0.678678096791326)	(31.0, 0.8054190153550254)	(32.0, 1.0451841253824539)	(33.0, 1.279419677012652)	(34.0, 1.4508190541960624)	(35.0, 1.6112243734556706)	(36.0, 1.7563916575027978)	(37.0, 1.955474029759906)	(38.0, 2.127430417822238)	(39.0, 2.3187168658179598)	(40.0, 2.5407324899820254)	(41.0, 2.706900866599308)	(42.0, 2.94098357444433)	(43.0, 3.4546977749429537)	(44.0, 3.997611376932051)	(45.0, 4.1993099178852775)	(46.0, 3.802277019477031)	(47.0, 3.313286972263273)	(48.0, 3.155810639009386)	(49.0, 3.048207277419322)	(50.0, 2.9571480301506337)	(51.0, 2.986837601214558)	(52.0, 3.0834678484898683)	(53.0, 3.0412941039988506)	(54.0, 2.8764540869256208)	(55.0, 2.7597999669661357)	(56.0, 2.8636276860145182)	(57.0, 2.7566914006530503)	(58.0, 2.5206863368626937)	(59.0, 2.3688572027036647)	(60.0, 2.165086135672147)	(61.0, 2.0486316484116673)	(62.0, 1.902441246782137)	(63.0, 1.9537321453393424)	(64.0, 2.4601517313676093)	(65.0, 2.554471497517153)	(66.0, 1.8049104243177867)	(67.0, 1.3044789280422777)	(68.0, 1.1685954557163116)	(69.0, 0.9133311837763639)	(70.0, 0.7176403393588334)	(71.0, 0.5729685721895946)	(72.0, 0.4410848835829885)	(73.0, 0.33897855095482493)	(74.0, 0.26317650007285254)	(75.0, 0.1917088850462961)	(76.0, 0.14251457543735135)	(77.0, 0.11341989199211483)	(78.0, 0.07735232356018681)	(79.0, 0.04748807388463228)	(80.0, 0.02844810521698439)	(81.0, 0.016688937149895826)	(82.0, 0.010396051044191754)	(83.0, 0.007920249089561262)	(84.0, 0.005581249006793901)	(85.0, 0.0035127334068308447)	(86.0, 0.0024695634327865715)	(87.0, 0.0016906394197026798)	(88.0, 0.0010645591917948609)	(89.0, 0.0007463945777548731)	(90.0, 0.0005614669659529195)	(91.0, 0.00043224044204312055)	(92.0, 0.0003333153099466538)	(93.0, 0.00027494056983567566)	(94.0, 0.00023884626488155936)	(95.0, 0.0002094360904745017)	(96.0, 0.0001479420894415629)	(97.0, 8.511126229921239e-05)	(98.0, 7.397104472078145e-05)	(99.0, 5.971156622038984e-05)	(100.0, 6.238521843921327e-05)
SRR12885688_1	(0.0, 0.0002435943971664689)	(1.0, 0.0002599273548308873)	(2.0, 0.00027252706502915296)	(3.0, 0.00029819314135895333)	(4.0, 0.0003789246178145072)	(5.0, 0.00044565641627198813)	(6.0, 0.0005459874419248441)	(7.0, 0.0007671823542943963)	(8.0, 0.0010420426989898948)	(9.0, 0.0013215696030180841)	(10.0, 0.0016421622291739543)	(11.0, 0.0021228178404411246)	(12.0, 0.0027738028673515154)	(13.0, 0.003732780810219511)	(14.0, 0.005035684175906832)	(15.0, 0.00676324444086903)	(16.0, 0.00940498367910539)	(17.0, 0.01346955685787923)	(18.0, 0.019870209638598174)	(19.0, 0.030359701706620945)	(20.0, 0.046060807237393)	(21.0, 0.07417869384058921)	(22.0, 0.12404414690192515)	(23.0, 0.1741163285416993)	(24.0, 0.22606446703321526)	(25.0, 0.32365715566964814)	(26.0, 0.4413823145791765)	(27.0, 0.546729424858742)	(28.0, 0.6629496183834774)	(29.0, 0.8579954655322958)	(30.0, 1.0141184745990053)	(31.0, 1.1428758464269484)	(32.0, 1.3757558233655587)	(33.0, 1.5791128126858998)	(34.0, 1.8007249154597944)	(35.0, 2.0011517721751386)	(36.0, 2.159549262260602)	(37.0, 2.4006787827875433)	(38.0, 2.6049443512099595)	(39.0, 2.77132399103399)	(40.0, 2.9370143800445825)	(41.0, 3.088435830583606)	(42.0, 3.26510943363962)	(43.0, 3.4677995716313195)	(44.0, 3.667129320247548)	(45.0, 3.7411442178555596)	(46.0, 3.726308759081002)	(47.0, 3.5600653827894853)	(48.0, 3.323870282100932)	(49.0, 3.232514916668573)	(50.0, 3.231463540850918)	(51.0, 3.342926177135975)	(52.0, 3.4027491345014074)	(53.0, 3.2134249557504013)	(54.0, 2.938826405033467)	(55.0, 2.7530366783210405)	(56.0, 2.5412028839728666)	(57.0, 2.3006879493100407)	(58.0, 2.1596967255355146)	(59.0, 2.143566296546135)	(60.0, 2.0673996484298196)	(61.0, 1.8404527350267925)	(62.0, 1.631618605017672)	(63.0, 1.5387844069327843)	(64.0, 1.4781224021993344)	(65.0, 1.2515016812936626)	(66.0, 1.0081256791039634)	(67.0, 0.966056180063821)	(68.0, 0.8829102258095328)	(69.0, 0.6698845922077895)	(70.0, 0.49331925332829396)	(71.0, 0.3867495045035634)	(72.0, 0.3093742175200809)	(73.0, 0.26244729687054047)	(74.0, 0.23382728848314668)	(75.0, 0.16311164832334746)	(76.0, 0.11867433707779765)	(77.0, 0.09137216504595583)	(78.0, 0.05360056715122181)	(79.0, 0.03467486912156029)	(80.0, 0.021098914710895707)	(81.0, 0.012587110488067368)	(82.0, 0.007517360429031892)	(83.0, 0.005060416940370094)	(84.0, 0.0030920622138410404)	(85.0, 0.0016771614241691364)	(86.0, 0.0009412450174037697)	(87.0, 0.0004778556756675558)	(88.0, 0.0001857290614411008)	(89.0, 9.14645629207431e-05)	(90.0, 5.319877639267712e-05)	(91.0, 3.359922719537502e-05)	(92.0, 1.8199581397494804e-05)	(93.0, 8.866462732112853e-06)	(94.0, 4.666559332690975e-06)	(95.0, 4.199903399421878e-06)	(96.0, 2.3332796663454877e-06)	(97.0, 4.666559332690975e-07)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12885688_2	(0.0, 0.0007463121001460466)	(1.0, 0.000625476208000812)	(2.0, 0.0005074181524566172)	(3.0, 0.000514825716726057)	(4.0, 0.000559271102342695)	(5.0, 0.0006208464803324123)	(6.0, 0.0007268672439387675)	(7.0, 0.0009324271524157183)	(8.0, 0.001163913535835708)	(9.0, 0.0014722533985511341)	(10.0, 0.0018208718919816385)	(11.0, 0.0021991206424899013)	(12.0, 0.0027806144376409155)	(13.0, 0.0036519291848337563)	(14.0, 0.00492371537534318)	(15.0, 0.006629770021148503)	(16.0, 0.00914648998169063)	(17.0, 0.012934070187208501)	(18.0, 0.019573099663693805)	(19.0, 0.029667757871872716)	(20.0, 0.043960653129756555)	(21.0, 0.0668611380687293)	(22.0, 0.1011701979281728)	(23.0, 0.15269119634042622)	(24.0, 0.21672171891269587)	(25.0, 0.301567497082091)	(26.0, 0.41501573278686)	(27.0, 0.5246824069320801)	(28.0, 0.6467150836795961)	(29.0, 0.8004951919676299)	(30.0, 0.9516891343800956)	(31.0, 1.107785032447863)	(32.0, 1.297353398585394)	(33.0, 1.4881954028045021)	(34.0, 1.67222615167786)	(35.0, 1.8571291412439448)	(36.0, 2.05422451862476)	(37.0, 2.286847037214575)	(38.0, 2.466854089771327)	(39.0, 2.617412833547688)	(40.0, 2.759973722776889)	(41.0, 2.820880105118522)	(42.0, 3.001343185850611)	(43.0, 3.267746049400139)	(44.0, 3.8649744370049763)	(45.0, 4.275977121848867)	(46.0, 3.8269652987929477)	(47.0, 3.32835242538886)	(48.0, 3.07845130016781)	(49.0, 2.951205087092909)	(50.0, 2.920227579263646)	(51.0, 2.944819303719885)	(52.0, 3.0158115477871275)	(53.0, 2.9571843803766473)	(54.0, 2.7870224437067477)	(55.0, 2.686307348008379)	(56.0, 2.6385234657700574)	(57.0, 2.5083165418512148)	(58.0, 2.3148578155539274)	(59.0, 2.154311823251294)	(60.0, 1.9893925901930904)	(61.0, 1.837641691542116)	(62.0, 1.7171335841158046)	(63.0, 1.764866076377006)	(64.0, 2.067771564755265)	(65.0, 2.003591039006539)	(66.0, 1.4596336868726099)	(67.0, 1.149854904797845)	(68.0, 1.0231582403971833)	(69.0, 0.792964013969444)	(70.0, 0.6059748691159784)	(71.0, 0.5087191059314377)	(72.0, 0.42457056474890353)	(73.0, 0.3370673228978469)	(74.0, 0.27016173944350097)	(75.0, 0.21286561873768567)	(76.0, 0.16116267202806414)	(77.0, 0.12114700984455105)	(78.0, 0.0893375399532766)	(79.0, 0.06323652427713909)	(80.0, 0.044509738831228766)	(81.0, 0.030478423186609517)	(82.0, 0.01990551411028491)	(83.0, 0.012716472986793712)	(84.0, 0.007763127354372772)	(85.0, 0.00447092800937368)	(86.0, 0.0023708835389875337)	(87.0, 0.0013227131948618208)	(88.0, 0.0007264042711719275)	(89.0, 0.0004643616851404992)	(90.0, 0.0003157474269848659)	(91.0, 0.00019352261653911133)	(92.0, 0.00011528021894315485)	(93.0, 7.36126699275567e-05)	(94.0, 5.0001058818717764e-05)	(95.0, 4.444538561663801e-05)	(96.0, 3.4722957512998445e-05)	(97.0, 1.990782897411911e-05)	(98.0, 1.990782897411911e-05)	(99.0, 3.055620261143863e-05)	(100.0, 7.777942482911652e-05)
SRR12885709_1	(0.0, 0.0005845817059950295)	(1.0, 0.0006689913532508402)	(2.0, 0.0007394823884591502)	(3.0, 0.0007848301244848784)	(4.0, 0.0009922623427411792)	(5.0, 0.001192510761231028)	(6.0, 0.0014349640033487821)	(7.0, 0.0018606041395110616)	(8.0, 0.0024115117841008475)	(9.0, 0.003236301794786615)	(10.0, 0.0040664796552972214)	(11.0, 0.004891269665982989)	(12.0, 0.0060950051143490985)	(13.0, 0.007939894691871046)	(14.0, 0.010570512368848678)	(15.0, 0.014021430181658046)	(16.0, 0.02028839750291659)	(17.0, 0.03221081119031445)	(18.0, 0.04513356899519075)	(19.0, 0.06397667578259428)	(20.0, 0.09083376019696039)	(21.0, 0.12633789459270767)	(22.0, 0.181476251725139)	(23.0, 0.2567090437667927)	(24.0, 0.34484169525156716)	(25.0, 0.4522929312707872)	(26.0, 0.5936126402764305)	(27.0, 0.7664508217698963)	(28.0, 0.9487981092167176)	(29.0, 1.1425600055049456)	(30.0, 1.3482591320675898)	(31.0, 1.5622389348235264)	(32.0, 1.79897432131467)	(33.0, 2.031126892542303)	(34.0, 2.249119296455288)	(35.0, 2.474045414105356)	(36.0, 2.692546520839303)	(37.0, 2.8958318906804195)	(38.0, 3.0931834419144466)	(39.0, 3.278080978278358)	(40.0, 3.441638588448539)	(41.0, 3.5578845913318378)	(42.0, 3.6165712965614114)	(43.0, 3.806168384935039)	(44.0, 4.004298480468755)	(45.0, 3.851846126762538)	(46.0, 3.6238879966235418)	(47.0, 3.4831084195628392)	(48.0, 3.2982732924593985)	(49.0, 3.145791305579145)	(50.0, 3.0497066367403938)	(51.0, 2.9468561754841005)	(52.0, 2.7984761382704915)	(53.0, 2.6386325525795664)	(54.0, 2.5064721882761494)	(55.0, 2.375891361946381)	(56.0, 2.177387708824809)	(57.0, 1.9774226014382497)	(58.0, 1.8534737692553729)	(59.0, 1.7493571632902427)	(60.0, 1.6415171041086634)	(61.0, 1.5008838969682017)	(62.0, 1.3157964388979644)	(63.0, 1.181276196371268)	(64.0, 1.078725209767739)	(65.0, 0.9073942792627717)	(66.0, 0.7356691377456205)	(67.0, 0.6331657438155442)	(68.0, 0.5270071427668002)	(69.0, 0.40905723237639596)	(70.0, 0.328621124366404)	(71.0, 0.27075471927266254)	(72.0, 0.21256279825200372)	(73.0, 0.1852324810280226)	(74.0, 0.16293666047786806)	(75.0, 0.11966504258464458)	(76.0, 0.0975802461526296)	(77.0, 0.07498764487462355)	(78.0, 0.04889922703526779)	(79.0, 0.03753310884228456)	(80.0, 0.027154314129703067)	(81.0, 0.01785039545717695)	(82.0, 0.011707797669375106)	(83.0, 0.00833590165399671)	(84.0, 0.005548587344613345)	(85.0, 0.0031491982226183844)	(86.0, 0.0017420714433646041)	(87.0, 0.0009109956078831912)	(88.0, 0.0004211502613082471)	(89.0, 0.00019306461872339685)	(90.0, 8.396065977040746e-05)	(91.0, 3.142912397822739e-05)	(92.0, 1.840848690153319e-05)	(93.0, 1.167367462048446e-05)	(94.0, 3.5918998832259875e-06)	(95.0, 1.7959499416129938e-06)	(96.0, 1.3469624562097454e-06)	(97.0, 8.979749708064969e-07)	(98.0, 1.7959499416129938e-06)	(99.0, 1.3469624562097454e-06)	(100.0, 0.0)
